supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
1137 SPVI-SPVC Sall3 Nfib Gly-Gaba_2,0,41,0,0,0,0,0,564,0,0,0,0,0,0,17,7,10,5,47,0,0,0,0,0,43
1138 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1,0,29,0,0,10,0,0,687,0,10,0,0,1,0,15,13,8,13,108,0,0,0,1,0,95
1139 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2,0,63,0,0,0,0,0,1279,0,8,0,0,0,0,33,17,30,11,170,1,0,1,0,0,210
1140 RO-RPA Pkd2l1 Gaba_1,0,0,0,0,0,0,1,11,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,1
1141 DCO Il22 Gly-Gaba_1,0,145,0,0,0,0,0,117,0,8,0,0,0,0,70,19,4,66,0,0,0,0,0,0,1
1142 DCO Il22 Gly-Gaba_2,0,101,0,0,0,0,0,161,0,0,0,0,0,0,59,5,0,75,0,0,0,0,0,0,0
1143 DCO Il22 Gly-Gaba_3,0,322,0,0,12,2,1,1085,0,103,0,0,5,0,64,19,3,120,25,1,1,0,0,0,6
1144 CB PLI Gly-Gaba_1,2,2936,0,0,0,0,1,49,0,0,0,0,0,0,19,2,0,288,0,0,0,0,0,0,79
1145 CB PLI Gly-Gaba_2,0,163,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,30,0,0,0,0,0,0,7
1146 CB PLI Gly-Gaba_3,0,205,0,0,0,0,0,25,0,12,1,0,0,0,4,0,0,69,0,0,0,0,0,0,7
1147 CB PLI Gly-Gaba_4,0,255,0,0,0,0,2,7,0,4,0,0,0,0,4,0,0,50,0,0,0,0,0,0,2
1148 CBX Golgi Gly-Gaba_1,0,1290,0,0,0,0,1,23,0,5,0,0,0,0,3,1,0,97,1,1,0,0,0,0,66
1149 CBX MLI Megf11 Gaba_1,50,59131,0,0,0,1,49,29,0,4,0,0,0,0,76,1,24,1001,0,0,0,0,0,0,6446
1150 CBX MLI Megf11 Gaba_2,0,8315,0,0,0,0,2,6,0,2,0,0,0,0,4,0,1,167,0,0,0,0,0,0,861
1151 CBX MLI Cdh22 Gaba_1,14,15591,0,0,0,0,28,5,0,3,0,0,0,0,34,2,7,242,0,0,0,0,0,0,1529
1152 CBX Purkinje Gaba_1,0,2485,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,332
1153 CBX Purkinje Gaba_2,0,14141,0,0,0,0,6,2,0,3,0,0,0,0,0,0,0,339,1,0,0,0,0,0,631
1154 CB Granule Glut_1,0,3738,0,0,0,0,0,2787,0,621,0,1,0,0,208,67,22,1524,133,0,0,0,0,0,70
1155 CB Granule Glut_2,2,156814,0,5,0,5,11,56,0,4,0,0,0,0,99,13,2,9728,2,0,0,0,0,0,8116
1156 DCO UBC Glut_1,1,597,0,0,0,0,1,727,0,102,0,0,0,0,81,9,2,197,39,1,0,0,0,0,13
1157 Bergmann NN_1,1,26890,0,0,0,0,17,0,0,0,0,0,1,0,10,2,0,712,0,0,0,0,0,0,1980
1158 Astro-CB NN_1,0,2724,0,0,0,0,2,61,0,23,0,0,0,0,10,3,1,482,1,0,0,0,0,0,84
1159 Astro-NT NN_1,407,9157,16,1404,3479,273,8942,5792,304,3715,1365,800,1386,533,1219,683,2170,6130,3695,228,1302,2930,1199,0,2832
1160 Astro-NT NN_2,82,4141,341,184,16790,113,36411,19369,110,18065,9021,3049,15268,134,620,299,504,2597,2022,554,316,1433,771,1,510
1161 Astro-TE NN_1,3,781,2475,29527,460,29075,709,913,12627,440,880,3160,493,167,73,1402,1077,650,2272,72,562,11227,4873,2599,7263
1162 Astro-TE NN_2,0,0,0,953,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,15,9,1,0
1163 Astro-TE NN_3,0,325,5353,29494,297,74064,264,542,21330,211,2886,29477,520,154,41,541,333,81,1273,9,78,2724,2632,445,862
1164 Astro-TE NN_4,0,0,493,440,1,28,0,0,25,0,1,84,0,0,0,156,12,0,0,0,5,477,296,22,0
1165 Astro-TE NN_5,0,0,0,6,0,2,0,0,1110,0,4,762,2,0,0,1380,9,0,24,0,0,810,25,5,0
1166 Astro-OLF NN_1,0,0,0,0,2,8,1,0,960,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,41
1167 Astro-OLF NN_2,0,0,3,18,1,55,9,1,2664,3,25,34,5,0,0,1,0,0,196,0,0,0,3,0,10
1168 Astro-OLF NN_3,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169 Astroependymal NN_1,9,47,2,207,598,8,229,4,7,5,317,558,1020,683,4,125,241,11,118,0,69,111,455,0,14
1170 Astroependymal NN_2,0,75,0,0,0,0,0,128,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0
1171 Astroependymal NN_3,63,0,0,0,0,0,104,0,0,1,0,0,1,7,4,0,0,1,0,0,0,0,0,0,0
1172 Tanycyte NN_1,0,0,0,1,146,0,0,0,0,0,0,0,0,31,0,195,5,0,0,0,2,3,0,0,2
1173 Tanycyte NN_2,0,0,0,0,778,0,0,0,0,0,0,0,0,213,0,1,10,0,2,0,3,0,0,0,0
1174 Tanycyte NN_3,0,0,0,0,358,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,3
1175 Ependymal NN_1,1741,1312,357,449,1065,3,560,20,5,6,0,2054,774,4651,1992,5869,295,648,178,0,195,2471,2297,5,1
1176 Ependymal NN_2,126,160,0,38,12,0,66,4,0,6,0,1,24,133,247,176,28,6,39,0,17,3,204,0,0
1177 Hypendymal NN_1,23,0,0,0,0,0,82,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
1178 CHOR NN_1,0,2911,731,328,3,7,0,65,0,0,1,1220,164,915,2728,12631,141,1568,259,0,657,938,2065,0,3
1179 OPC NN_1,7,557,203,336,946,599,2058,923,520,1178,683,826,433,13,30,30,33,164,232,53,37,250,126,14,102
1180 OPC NN_2,16,1549,1394,6214,2180,13849,4229,2006,4608,1865,1507,4286,1915,97,81,198,206,700,893,93,195,1775,1058,361,440
1181 COP NN_1,2,476,201,888,411,2481,862,558,794,506,498,916,600,27,18,86,67,305,362,25,95,1170,571,146,142
1182 NFOL NN_2,0,167,54,240,247,993,660,327,235,340,270,481,254,13,12,55,22,110,154,12,49,565,317,96,35
1183 MFOL NN_3,0,199,136,494,290,1633,754,326,520,377,409,830,330,20,9,60,40,89,298,15,92,1138,499,154,46
1184 MOL NN_4,23,19366,2540,16015,16108,35261,57093,46958,10376,42262,16389,27426,20835,1377,1155,3479,2889,21466,20588,2236,4966,47016,23458,7459,3405
1185 OEC NN_1,0,0,0,0,0,14,0,2,3573,0,0,0,0,0,0,0,0,0,5103,0,0,0,0,0,565
1186 ABC NN_1,0,1885,58,1448,261,3420,459,329,1554,151,93,255,2,50,98,29,938,202,686,1,95,167,11,3,6886
1187 VLMC NN_1,10,6369,98,4539,1448,7900,2570,1448,5028,380,688,1071,64,221,332,169,3032,1040,2546,8,550,825,505,5,12756
1188 VLMC NN_2,12,2689,158,1237,524,2362,1657,910,830,752,345,1118,602,56,66,52,171,321,314,40,82,254,186,28,268
1189 VLMC NN_3,0,221,23,37,1,7,7,14,10,0,4,46,21,99,179,638,32,66,18,0,34,50,160,0,29
1190 VLMC NN_4,0,6,0,0,139,1,0,0,2,0,0,0,0,7,1,0,1,3,2,0,0,0,0,0,12
1191 Peri NN_1,22,3330,863,3619,1644,12452,4303,2770,2989,2341,1110,4321,2162,45,94,153,108,708,732,85,106,971,514,200,492
1192 SMC NN_1,7,2680,245,2254,1003,4570,2472,1800,1786,1334,847,2079,754,13,44,135,946,434,845,73,208,509,211,29,1421
1193 Endo NN_1,107,19095,3897,22206,8587,73865,24155,16666,18124,13728,5851,21664,10309,283,595,833,1147,3858,4558,530,626,4839,2522,1035,4130
1194 Microglia NN_1,20,1424,1144,4933,1439,14811,3155,1942,4095,1730,1999,5011,1250,80,78,173,161,711,938,85,161,1838,835,297,435
1195 BAM NN_1,3,305,29,118,69,280,202,117,90,86,60,108,42,17,19,21,61,46,54,8,14,53,25,3,67
1196 Monocytes NN_1,0,5,0,3,2,8,2,1,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,4
1197 DC NN_1,0,32,1,10,5,22,16,11,6,3,8,7,4,0,0,0,11,3,4,1,1,4,1,0,14
1198 B cells NN_1,0,37,3,17,4,59,16,13,9,5,8,13,4,1,0,2,6,5,5,1,3,6,2,0,18
1199 ILC NN_2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1200 NK cells NN_3,0,5,0,0,1,2,1,1,1,4,0,1,1,0,0,0,1,0,2,1,1,1,1,0,4
1201 T cells NN_4,0,17,1,5,0,16,11,6,2,3,2,5,0,1,1,3,0,3,6,0,2,3,3,1,13
