ID	Type	cell_count
ID	TYPE	A PCL:0010060^^xsd:integer
WMB:CS20230722_CLUS_4738	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2267	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4283	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4280	owl:NamedIndividual	19
WMB:CS20230722_CLUS_1741	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4943	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2898	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4712	owl:NamedIndividual	19
WMB:CS20230722_CLUS_1569	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4166	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2226	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2416	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4299	owl:NamedIndividual	19
WMB:CS20230722_CLUS_5125	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4871	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3955	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2666	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2072	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4366	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3923	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4104	owl:NamedIndividual	19
WMB:CS20230722_CLUS_0528	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4367	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4388	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3968	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3525	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4390	owl:NamedIndividual	19
WMB:CS20230722_CLUS_1027	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4541	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2531	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4948	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3622	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4049	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2880	owl:NamedIndividual	18
WMB:CS20230722_CLUS_1957	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4969	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4675	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2550	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4506	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4774	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4142	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2939	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4937	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2421	owl:NamedIndividual	18
WMB:CS20230722_CLUS_1524	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2050	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3045	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3057	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2194	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4719	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4705	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2099	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3767	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3103	owl:NamedIndividual	18
WMB:CS20230722_CLUS_5181	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4387	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2227	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2864	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2775	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2999	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3213	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4069	owl:NamedIndividual	18
WMB:CS20230722_CLUS_1865	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4332	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2523	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4333	owl:NamedIndividual	18
WMB:CS20230722_CLUS_4189	owl:NamedIndividual	18
WMB:CS20230722_CLUS_3852	owl:NamedIndividual	18
WMB:CS20230722_CLUS_5036	owl:NamedIndividual	18
WMB:CS20230722_CLUS_2014	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3405	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2758	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1880	owl:NamedIndividual	17
WMB:CS20230722_CLUS_5076	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4281	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2443	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1793	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1960	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1442	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4078	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2511	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4068	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4867	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2392	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4146	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1454	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4163	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4467	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2269	owl:NamedIndividual	17
WMB:CS20230722_CLUS_5146	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2552	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1188	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1987	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4352	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3768	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2943	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4728	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1663	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4329	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4267	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3761	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2493	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1693	owl:NamedIndividual	17
WMB:CS20230722_CLUS_1836	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2100	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3041	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4182	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4165	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2449	owl:NamedIndividual	17
WMB:CS20230722_CLUS_2728	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3780	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4954	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4662	owl:NamedIndividual	17
WMB:CS20230722_CLUS_5079	owl:NamedIndividual	17
WMB:CS20230722_CLUS_4993	owl:NamedIndividual	17
WMB:CS20230722_CLUS_3661	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4057	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3674	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3413	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4575	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2811	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2165	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4761	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3839	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4837	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2869	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4900	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2167	owl:NamedIndividual	16
WMB:CS20230722_CLUS_1765	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4571	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4439	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2834	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3140	owl:NamedIndividual	16
WMB:CS20230722_CLUS_5038	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2970	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4112	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2265	owl:NamedIndividual	16
WMB:CS20230722_CLUS_1819	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2938	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4537	owl:NamedIndividual	16
WMB:CS20230722_CLUS_5113	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4122	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4284	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4759	owl:NamedIndividual	16
WMB:CS20230722_CLUS_1660	owl:NamedIndividual	16
WMB:CS20230722_CLUS_5165	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3035	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4324	owl:NamedIndividual	16
WMB:CS20230722_CLUS_1450	owl:NamedIndividual	16
WMB:CS20230722_CLUS_1336	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2797	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4409	owl:NamedIndividual	16
WMB:CS20230722_CLUS_3559	owl:NamedIndividual	16
WMB:CS20230722_CLUS_2790	owl:NamedIndividual	16
WMB:CS20230722_CLUS_5098	owl:NamedIndividual	16
WMB:CS20230722_CLUS_4067	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3191	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2802	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2078	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3995	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3125	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3959	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1780	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1644	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2969	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3185	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2205	owl:NamedIndividual	15
WMB:CS20230722_CLUS_0926	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4251	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3992	owl:NamedIndividual	15
WMB:CS20230722_CLUS_5131	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4113	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1726	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2446	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4020	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3485	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4360	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2187	owl:NamedIndividual	15
WMB:CS20230722_CLUS_5055	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4533	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3574	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2163	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4176	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2882	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4240	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3134	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1982	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1972	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4905	owl:NamedIndividual	15
WMB:CS20230722_CLUS_1966	owl:NamedIndividual	15
WMB:CS20230722_CLUS_3842	owl:NamedIndividual	15
WMB:CS20230722_CLUS_5011	owl:NamedIndividual	15
WMB:CS20230722_CLUS_2727	owl:NamedIndividual	15
WMB:CS20230722_CLUS_4430	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4983	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4990	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4044	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2532	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4770	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4968	owl:NamedIndividual	14
WMB:CS20230722_CLUS_5028	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3105	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2246	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4128	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2737	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1985	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3095	owl:NamedIndividual	14
WMB:CS20230722_CLUS_0606	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3087	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4785	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1456	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4115	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2749	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3541	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1776	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4992	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1823	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4950	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4256	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2996	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3481	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2061	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2168	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4188	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1951	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2891	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1983	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1737	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2735	owl:NamedIndividual	14
WMB:CS20230722_CLUS_3837	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4461	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4661	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4748	owl:NamedIndividual	14
WMB:CS20230722_CLUS_4296	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2766	owl:NamedIndividual	14
WMB:CS20230722_CLUS_1977	owl:NamedIndividual	14
WMB:CS20230722_CLUS_2997	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3124	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4396	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4110	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4967	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2729	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3851	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3650	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2777	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2647	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4737	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2125	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4293	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4462	owl:NamedIndividual	13
WMB:CS20230722_CLUS_1995	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4456	owl:NamedIndividual	13
WMB:CS20230722_CLUS_1778	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2370	owl:NamedIndividual	13
WMB:CS20230722_CLUS_1981	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3445	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3102	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4911	owl:NamedIndividual	13
WMB:CS20230722_CLUS_5158	owl:NamedIndividual	13
WMB:CS20230722_CLUS_2261	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3969	owl:NamedIndividual	13
WMB:CS20230722_CLUS_5160	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3058	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4086	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4269	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3389	owl:NamedIndividual	13
WMB:CS20230722_CLUS_1530	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4479	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4382	owl:NamedIndividual	13
WMB:CS20230722_CLUS_4686	owl:NamedIndividual	13
WMB:CS20230722_CLUS_3919	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2932	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3050	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4309	owl:NamedIndividual	12
WMB:CS20230722_CLUS_1615	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4939	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3531	owl:NamedIndividual	12
WMB:CS20230722_CLUS_1699	owl:NamedIndividual	12
WMB:CS20230722_CLUS_1294	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4203	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3108	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2773	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3779	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3899	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4431	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2753	owl:NamedIndividual	12
WMB:CS20230722_CLUS_5065	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2275	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4835	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3590	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4766	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4426	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4965	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3085	owl:NamedIndividual	12
WMB:CS20230722_CLUS_1799	owl:NamedIndividual	12
WMB:CS20230722_CLUS_1672	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2594	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2394	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3415	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4830	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3927	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3533	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3956	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4276	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3520	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3107	owl:NamedIndividual	12
WMB:CS20230722_CLUS_4375	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3599	owl:NamedIndividual	12
WMB:CS20230722_CLUS_3760	owl:NamedIndividual	12
WMB:CS20230722_CLUS_2180	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4279	owl:NamedIndividual	11
WMB:CS20230722_CLUS_1640	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4895	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3376	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3546	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3982	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4349	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4852	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4460	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4062	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4757	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4627	owl:NamedIndividual	11
WMB:CS20230722_CLUS_5025	owl:NamedIndividual	11
WMB:CS20230722_CLUS_1696	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3252	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4955	owl:NamedIndividual	11
WMB:CS20230722_CLUS_1303	owl:NamedIndividual	11
WMB:CS20230722_CLUS_2726	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3065	owl:NamedIndividual	11
WMB:CS20230722_CLUS_2126	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3835	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3094	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3778	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3588	owl:NamedIndividual	11
WMB:CS20230722_CLUS_5099	owl:NamedIndividual	11
WMB:CS20230722_CLUS_2887	owl:NamedIndividual	11
WMB:CS20230722_CLUS_2223	owl:NamedIndividual	11
WMB:CS20230722_CLUS_4551	owl:NamedIndividual	11
WMB:CS20230722_CLUS_5077	owl:NamedIndividual	11
WMB:CS20230722_CLUS_1973	owl:NamedIndividual	11
WMB:CS20230722_CLUS_3141	owl:NamedIndividual	11
WMB:CS20230722_CLUS_5132	owl:NamedIndividual	11
WMB:CS20230722_CLUS_5145	owl:NamedIndividual	11
WMB:CS20230722_CLUS_1782	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4904	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2062	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2181	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2232	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2207	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3549	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2863	owl:NamedIndividual	10
WMB:CS20230722_CLUS_5071	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4501	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2562	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4836	owl:NamedIndividual	10
WMB:CS20230722_CLUS_1219	owl:NamedIndividual	10
WMB:CS20230722_CLUS_1559	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2743	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4040	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4727	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4494	owl:NamedIndividual	10
WMB:CS20230722_CLUS_1392	owl:NamedIndividual	10
WMB:CS20230722_CLUS_5107	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3517	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2052	owl:NamedIndividual	10
WMB:CS20230722_CLUS_5007	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2785	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4884	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2818	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4342	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4392	owl:NamedIndividual	10
WMB:CS20230722_CLUS_0032	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4926	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2807	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3877	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3576	owl:NamedIndividual	10
WMB:CS20230722_CLUS_2398	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4066	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3074	owl:NamedIndividual	10
WMB:CS20230722_CLUS_5030	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3892	owl:NamedIndividual	10
WMB:CS20230722_CLUS_1301	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4454	owl:NamedIndividual	10
WMB:CS20230722_CLUS_3894	owl:NamedIndividual	10
WMB:CS20230722_CLUS_5024	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4924	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4268	owl:NamedIndividual	10
WMB:CS20230722_CLUS_4529	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4739	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1997	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3003	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4538	owl:NamedIndividual	9
WMB:CS20230722_CLUS_5128	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1283	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4314	owl:NamedIndividual	9
WMB:CS20230722_CLUS_2553	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4773	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4909	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4096	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3988	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3542	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3202	owl:NamedIndividual	9
WMB:CS20230722_CLUS_2733	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3106	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3844	owl:NamedIndividual	9
WMB:CS20230722_CLUS_2750	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4412	owl:NamedIndividual	9
WMB:CS20230722_CLUS_2748	owl:NamedIndividual	9
WMB:CS20230722_CLUS_5057	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3075	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4612	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4450	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1822	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1527	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4261	owl:NamedIndividual	9
WMB:CS20230722_CLUS_2290	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4624	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3802	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3657	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4474	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1949	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3611	owl:NamedIndividual	9
WMB:CS20230722_CLUS_3272	owl:NamedIndividual	9
WMB:CS20230722_CLUS_4495	owl:NamedIndividual	9
WMB:CS20230722_CLUS_1724	owl:NamedIndividual	8
WMB:CS20230722_CLUS_1747	owl:NamedIndividual	8
WMB:CS20230722_CLUS_3160	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4262	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4542	owl:NamedIndividual	8
WMB:CS20230722_CLUS_1618	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4725	owl:NamedIndividual	8
WMB:CS20230722_CLUS_1738	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2866	owl:NamedIndividual	8
WMB:CS20230722_CLUS_3991	owl:NamedIndividual	8
WMB:CS20230722_CLUS_5001	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2483	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4582	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4243	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4882	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2526	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4362	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4907	owl:NamedIndividual	8
WMB:CS20230722_CLUS_1825	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2373	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4379	owl:NamedIndividual	8
WMB:CS20230722_CLUS_4263	owl:NamedIndividual	8
WMB:CS20230722_CLUS_3997	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2422	owl:NamedIndividual	8
WMB:CS20230722_CLUS_2508	owl:NamedIndividual	8
WMB:CS20230722_CLUS_5110	owl:NamedIndividual	8
